,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-07-14,SUDOESTE,"-15,848741","-48,067949",16134,24.6,1944,250,1.5
1,2020-07-14,Águas Claras,"-15,835755","-48,023704",2892,4.4,1694,22,0.8
2,2020-07-14,Recanto das Emas,"-15,91697","-48,101851",2178,3.3,1644,40,1.8
3,2020-07-14,Samambaia,"-15,874647","-48,101735",5009,7.6,2044,91,1.8
4,2020-07-14,Taguatinga,"-15,829303","-48,055925",5091,7.8,2445,83,1.6
5,2020-07-14,Vicente Pires,"-15,80135","-48,029207",964,1.5,1312,14,1.5
6,2020-07-14,CENTRAL,"-15,787416","-47,904364",8770,13.4,2233,86,1.0
7,2020-07-14,Plano Piloto,"-15,79558","-47,880991",5545,8.5,2407,60,1.1
8,2020-07-14,Sudoeste/Octogonal,"-15,791981","-47,929973",1002,1.5,1813,9,0.9
9,2020-07-14,Cruzeiro,"-15,783461","-47,935849",592,0.9,1918,4,0.7
10,2020-07-14,Lago Norte,"-15,716136","-47,872314",582,0.9,1567,5,0.9
11,2020-07-14,Lago Sul,"-15,866769","-47,863069",941,1.4,3103,7,0.7
12,2020-07-14,Varjão do Torto,"-15,709046","-47,878307",108,0.2,1223,1,0.0
13,2020-07-14,CENTRO SUL,"-15,832904","-47,964603",7350,11.2,1930,97,1.3
14,2020-07-14,Candangolândia,"-15,850394","-47,948315",509,0.8,3115,6,1.2
15,2020-07-14,Parkway,"-15,912218","-47,958777",409,0.6,1773,10,2.4
16,2020-07-14,Guará,"-15,819059","-47,97966",2733,4.2,1944,37,1.4
17,2020-07-14,Núcleo Bandeirante,"-15,872164","-47,968502",613,0.9,2552,8,1.3
18,2020-07-14,Riacho Fundo I,"-15,882885","-48,016893",1325,2.0,3024,15,1.1
19,2020-07-14,Riacho Fundo II,"-15,924313","-48,037374",979,1.5,1045,6,0.6
20,2020-07-14,SCIA (Estrutural),"-15,783705","-47,987222",713,1.1,1939,15,2.1
21,2020-07-14,SIA,"-15,802812","-47,960215",69,0.1,2632,0,0.0
22,2020-07-14,NORTE,"-15,661909","-47,813598",5671,8.6,1597,83,1.5
23,2020-07-14,Fercal,"-15,598803","-47,86915",51,0.1,538.43,1,0.0
24,2020-07-14,Planaltina,"-15,713838","-47,520359",2275,3.5,1160,48,2.1
25,2020-07-14,Sobradinho I,"-15,653501","-47,802874",2739,4.2,3848,28,1.0
26,2020-07-14,Sobradinho II,"-15,621837","-47,803434",606,0.9,774.11,6,1.0
27,2020-07-14,SUL,"-16,025131","-48,051063",5851,8.9,2143,90,1.5
28,2020-07-14,Gama,"-15,99793","-48,145463",3488,5.3,2427,54,1.5
29,2020-07-14,Santa Maria,"-16,024697","-47,990179",2363,3.6,1827,36,1.5
30,2020-07-14,OESTE,"-15,76191","-48,139419",10691,16.3,2105,219,2.0
31,2020-07-14,Brazlândia,"-15,631225","-48,131325",974,1.5,1521,18,1.8
32,2020-07-14,Ceilândia,"-15,817297","-48,170523",9717,14.8,2189,201,2.1
33,2020-07-14,LESTE,"-15,835614","-47,715819",7017,10.7,2237,57,0.8
34,2020-07-14,Itapoã,"-15,744747","-47,764271",1247,1.9,1925,10,0.8
35,2020-07-14,Paranoá,"-15,931541","-47,525609",2497,3.8,3343,21,0.8
36,2020-07-14,São Sebastião,"-15,934012","-47,756858",2350,3.6,2026,18,0.8
37,2020-07-14,Jardim Botânico,"-15,855691","-47,809974",923,1.4,1587,5,0.5
38,2020-07-14,População Privada de Liberdade,"-15,90473","-47,80732",1556,2.4,11589,3,0.2
39,2020-07-14,RA em Investigação,nan,nan,2540,3.9,0,0.0,
40,2020-07-14,Total DF,-15.773805,-47.807301,65580,100,2148,882,1.3
