,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-11-18,SUDOESTE,"-15,848741","-48,067949",53669,27.6,6468,1028,1.9
1,2020-11-18,Águas Claras,"-15,835755","-48,023704",11520,5.9,6751,110,1.0
2,2020-11-18,Recanto das Emas,"-15,91697","-48,101851",5870,3.0,4431,143,2.4
3,2020-11-18,Samambaia,"-15,874647","-48,101735",13855,7.1,5656,304,2.2
4,2020-11-18,Taguatinga,"-15,829303","-48,055925",18317,9.4,8798,400,2.2
5,2020-11-18,Vicente Pires,"-15,80135","-48,029207",4107,2.1,5591,71,1.7
6,2020-11-18,CENTRAL,"-15,787416","-47,904364",30047,15.5,7651,387,1.3
7,2020-11-18,Plano Piloto,"-15,79558","-47,880991",18250,9.4,7924,262,1.4
8,2020-11-18,Sudoeste/Octogonal,"-15,791981","-47,929973",4095,2.1,7410,30,0.7
9,2020-11-18,Cruzeiro,"-15,783461","-47,935849",2260,1.2,7324,30,1.3
10,2020-11-18,Lago Norte,"-15,716136","-47,872314",2166,1.1,5834,27,1.2
11,2020-11-18,Lago Sul,"-15,866769","-47,863069",2964,1.5,9775,33,1.1
12,2020-11-18,CENTRO SUL,"-15,832904","-47,964603",22193,11.4,5828,399,1.8
13,2020-11-18,Candangolândia,"-15,850394","-47,948315",1290,0.7,7895,22,1.7
14,2020-11-18,Parkway,"-15,912218","-47,958777",1421,0.7,6162,30,2.1
15,2020-11-18,Guará,"-15,819059","-47,97966",10132,5.2,7208,183,1.8
16,2020-11-18,Núcleo Bandeirante,"-15,872164","-47,968502",1866,1.0,7768,40,2.1
17,2020-11-18,Riacho Fundo I,"-15,882885","-48,016893",3836,2.0,8754,64,1.7
18,2020-11-18,Riacho Fundo II,"-15,924313","-48,037374",2268,1.2,2422,31,1.4
19,2020-11-18,SCIA (Estrutural),"-15,783705","-47,987222",1309,0.7,3559,29,2.2
20,2020-11-18,SIA,"-15,802812","-47,960215",71,0.0,2708,0,0.0
21,2020-11-18,NORTE,"-15,661909","-47,813598",16869,8.7,4751,362,2.1
22,2020-11-18,Fercal,"-15,598803","-47,86915",125,0.1,1319,1,0.0
23,2020-11-18,Planaltina,"-15,713838","-47,520359",7649,3.9,3900,176,2.3
24,2020-11-18,Sobradinho I,"-15,653501","-47,802874",7934,4.1,11148,158,2.0
25,2020-11-18,Sobradinho II,"-15,621837","-47,803434",1161,0.6,1483,27,2.3
26,2020-11-18,SUL,"-16,025131","-48,051063",17939,9.2,6572,409,2.3
27,2020-11-18,Gama,"-15,99793","-48,145463",10592,5.4,7371,226,2.1
28,2020-11-18,Santa Maria,"-16,024697","-47,990179",7347,3.8,5683,183,2.5
29,2020-11-18,OESTE,"-15,76191","-48,139419",29894,15.4,5886,765,2.6
30,2020-11-18,Brazlândia,"-15,631225","-48,131325",2976,1.5,4648,69,2.3
31,2020-11-18,Ceilândia,"-15,817297","-48,170523",26918,13.8,6065,696,2.6
32,2020-11-18,LESTE,"-15,835614","-47,715819",13776,7.1,4393,184,1.3
33,2020-11-18,Itapoã,"-15,744747","-47,764271",2224,1.1,3434,24,1.1
34,2020-11-18,Paranoá,"-15,931541","-47,525609",4115,2.1,5509,66,1.6
35,2020-11-18,São Sebastião,"-15,934012","-47,756858",5506,2.8,4747,75,1.4
36,2020-11-18,Jardim Botânico,"-15,855691","-47,809974",1931,1.0,3321,15,0.8
37,2020-11-18,População Privada de Liberdade,"-15,90473","-47,80732",1928,1.0,14360,4,0.2
38,2020-11-18,RA em Investigação,nan,nan,8045,4.1,0,0.0,
39,2020-11-18,Total DF,-15.773805,-47.807301,194360,100,6367,3534,1.8
