,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-08-20,SUDOESTE,"-15,848741","-48,067949",33117,26.2,3991,576,1.7
1,2020-08-20,Águas Claras,"-15,835755","-48,023704",6932,5.5,4062,62,0.9
2,2020-08-20,Recanto das Emas,"-15,91697","-48,101851",3820,3.0,2884,90,2.4
3,2020-08-20,Samambaia,"-15,874647","-48,101735",8992,7.1,3670,181,2.0
4,2020-08-20,Taguatinga,"-15,829303","-48,055925",11031,8.7,5298,208,1.9
5,2020-08-20,Vicente Pires,"-15,80135","-48,029207",2342,1.8,3188,35,1.5
6,2020-08-20,CENTRAL,"-15,787416","-47,904364",19084,15.1,4859,205,1.1
7,2020-08-20,Plano Piloto,"-15,79558","-47,880991",11701,9.2,5080,147,1.3
8,2020-08-20,Sudoeste/Octogonal,"-15,791981","-47,929973",2541,2.0,4598,14,0.6
9,2020-08-20,Cruzeiro,"-15,783461","-47,935849",1307,1.0,4236,16,1.2
10,2020-08-20,Lago Norte,"-15,716136","-47,872314",1336,1.1,3598,12,0.9
11,2020-08-20,Lago Sul,"-15,866769","-47,863069",1978,1.6,6523,13,0.7
12,2020-08-20,Varjão do Torto,"-15,709046","-47,878307",221,0.2,2503,3,0.0
13,2020-08-20,CENTRO SUL,"-15,832904","-47,964603",14132,11.2,3711,226,1.6
14,2020-08-20,Candangolândia,"-15,850394","-47,948315",859,0.7,5257,15,1.7
15,2020-08-20,Parkway,"-15,912218","-47,958777",908,0.7,3937,17,1.9
16,2020-08-20,Guará,"-15,819059","-47,97966",6119,4.8,4353,103,1.7
17,2020-08-20,Núcleo Bandeirante,"-15,872164","-47,968502",1167,0.9,4858,16,1.4
18,2020-08-20,Riacho Fundo I,"-15,882885","-48,016893",2335,1.8,5329,36,1.5
19,2020-08-20,Riacho Fundo II,"-15,924313","-48,037374",1679,1.3,1793,19,1.1
20,2020-08-20,SCIA (Estrutural),"-15,783705","-47,987222",1000,0.8,2719,20,2.0
21,2020-08-20,SIA,"-15,802812","-47,960215",65,0.1,2479,0,0.0
22,2020-08-20,NORTE,"-15,661909","-47,813598",10944,8.6,3082,194,1.8
23,2020-08-20,Fercal,"-15,598803","-47,86915",98,0.1,1034,1,0.0
24,2020-08-20,Planaltina,"-15,713838","-47,520359",4747,3.7,2420,105,2.2
25,2020-08-20,Sobradinho I,"-15,653501","-47,802874",5217,4.1,7330,75,1.4
26,2020-08-20,Sobradinho II,"-15,621837","-47,803434",882,0.7,1126,13,1.5
27,2020-08-20,SUL,"-16,025131","-48,051063",11446,9.0,4193,243,2.1
28,2020-08-20,Gama,"-15,99793","-48,145463",6889,5.4,4794,140,2.0
29,2020-08-20,Santa Maria,"-16,024697","-47,990179",4557,3.6,3525,103,2.3
30,2020-08-20,OESTE,"-15,76191","-48,139419",19705,15.6,3880,455,2.3
31,2020-08-20,Brazlândia,"-15,631225","-48,131325",1894,1.5,2958,42,2.2
32,2020-08-20,Ceilândia,"-15,817297","-48,170523",17811,14.1,4013,413,2.3
33,2020-08-20,LESTE,"-15,835614","-47,715819",10275,8.1,3276,111,1.1
34,2020-08-20,Itapoã,"-15,744747","-47,764271",1671,1.3,2580,18,1.1
35,2020-08-20,Paranoá,"-15,931541","-47,525609",3359,2.7,4497,41,1.2
36,2020-08-20,São Sebastião,"-15,934012","-47,756858",3822,3.0,3295,38,1.0
37,2020-08-20,Jardim Botânico,"-15,855691","-47,809974",1423,1.1,2447,10,0.7
38,2020-08-20,População Privada de Liberdade,"-15,90473","-47,80732",1768,1.4,13168,4,0.2
39,2020-08-20,RA em Investigação,nan,nan,6167,4.9,0,0.0,
40,2020-08-20,Total DF,-15.773805,-47.807301,126638,100,4148,2010,1.6
