,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-11-04,SUDOESTE,"-15,848741","-48,067949",52137,27.7,6284,993,1.9
1,2020-11-04,Águas Claras,"-15,835755","-48,023704",11055,5.9,6478,108,1.0
2,2020-11-04,Recanto das Emas,"-15,91697","-48,101851",5744,3.1,4336,142,2.5
3,2020-11-04,Samambaia,"-15,874647","-48,101735",13561,7.2,5536,295,2.2
4,2020-11-04,Taguatinga,"-15,829303","-48,055925",17828,9.5,8563,382,2.1
5,2020-11-04,Vicente Pires,"-15,80135","-48,029207",3949,2.1,5376,66,1.7
6,2020-11-04,CENTRAL,"-15,787416","-47,904364",28553,15.2,7270,372,1.3
7,2020-11-04,Plano Piloto,"-15,79558","-47,880991",17300,9.2,7511,254,1.5
8,2020-11-04,Sudoeste/Octogonal,"-15,791981","-47,929973",3908,2.1,7072,27,0.7
9,2020-11-04,Cruzeiro,"-15,783461","-47,935849",2167,1.2,7023,29,1.3
10,2020-11-04,Lago Norte,"-15,716136","-47,872314",2048,1.1,5516,27,1.3
11,2020-11-04,Lago Sul,"-15,866769","-47,863069",2826,1.5,9320,30,1.1
12,2020-11-04,CENTRO SUL,"-15,832904","-47,964603",21431,11.4,5627,386,1.8
13,2020-11-04,Candangolândia,"-15,850394","-47,948315",1242,0.7,7601,21,1.7
14,2020-11-04,Parkway,"-15,912218","-47,958777",1353,0.7,5867,28,2.1
15,2020-11-04,Guará,"-15,819059","-47,97966",9707,5.2,6905,180,1.9
16,2020-11-04,Núcleo Bandeirante,"-15,872164","-47,968502",1796,1.0,7477,37,2.1
17,2020-11-04,Riacho Fundo I,"-15,882885","-48,016893",3734,2.0,8522,62,1.7
18,2020-11-04,Riacho Fundo II,"-15,924313","-48,037374",2242,1.2,2394,29,1.3
19,2020-11-04,SCIA (Estrutural),"-15,783705","-47,987222",1286,0.7,3497,29,2.3
20,2020-11-04,SIA,"-15,802812","-47,960215",71,0.0,2708,0,0.0
21,2020-11-04,NORTE,"-15,661909","-47,813598",16327,8.7,4599,355,2.2
22,2020-11-04,Fercal,"-15,598803","-47,86915",123,0.1,1298,1,0.0
23,2020-11-04,Planaltina,"-15,713838","-47,520359",7418,3.9,3783,172,2.3
24,2020-11-04,Sobradinho I,"-15,653501","-47,802874",7664,4.1,10769,157,2.0
25,2020-11-04,Sobradinho II,"-15,621837","-47,803434",1122,0.6,1433,25,2.2
26,2020-11-04,SUL,"-16,025131","-48,051063",17416,9.3,6380,398,2.3
27,2020-11-04,Gama,"-15,99793","-48,145463",10260,5.5,7140,220,2.1
28,2020-11-04,Santa Maria,"-16,024697","-47,990179",7156,3.8,5535,178,2.5
29,2020-11-04,OESTE,"-15,76191","-48,139419",29263,15.5,5762,738,2.5
30,2020-11-04,Brazlândia,"-15,631225","-48,131325",2886,1.5,4507,65,2.3
31,2020-11-04,Ceilândia,"-15,817297","-48,170523",26377,14.0,5943,673,2.6
32,2020-11-04,LESTE,"-15,835614","-47,715819",13459,7.2,4292,181,1.3
33,2020-11-04,Itapoã,"-15,744747","-47,764271",2190,1.2,3382,23,1.1
34,2020-11-04,Paranoá,"-15,931541","-47,525609",4046,2.1,5417,66,1.6
35,2020-11-04,São Sebastião,"-15,934012","-47,756858",5367,2.9,4627,73,1.4
36,2020-11-04,Jardim Botânico,"-15,855691","-47,809974",1856,1.0,3192,15,0.8
37,2020-11-04,População Privada de Liberdade,"-15,90473","-47,80732",1876,1.0,13972,4,0.2
38,2020-11-04,RA em Investigação,nan,nan,7771,4.1,0,0.0,
39,2020-11-04,Total DF,-15.773805,-47.807301,188233,100,6166,3423,1.8
