,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2021-02-07,SUDOESTE,"-15,848741","-48,067949",66829,27.2,8054,1198,1.8
1,2021-02-07,Águas Claras,"-15,835755","-48,023704",15680,6.4,9189,141,0.9
2,2021-02-07,Recanto das Emas,"-15,91697","-48,101851",6876,2.8,5191,154,2.2
3,2021-02-07,Samambaia,"-15,874647","-48,101735",16219,6.6,6621,353,2.2
4,2021-02-07,Taguatinga,"-15,829303","-48,055925",22717,9.2,10912,462,2.0
5,2021-02-07,Vicente Pires,"-15,80135","-48,029207",5337,2.2,7265,88,1.6
6,2021-02-07,CENTRAL,"-15,787416","-47,904364",43322,17.6,11031,496,1.1
7,2021-02-07,Plano Piloto,"-15,79558","-47,880991",26132,10.6,11346,323,1.2
8,2021-02-07,Sudoeste/Octogonal,"-15,791981","-47,929973",5949,2.4,10765,45,0.8
9,2021-02-07,Cruzeiro,"-15,783461","-47,935849",3102,1.3,10053,40,1.3
10,2021-02-07,Lago Norte,"-15,716136","-47,872314",3302,1.3,8893,38,1.2
11,2021-02-07,Lago Sul,"-15,866769","-47,863069",4420,1.8,14577,44,1.0
12,2021-02-07,CENTRO SUL,"-15,832904","-47,964603",28301,11.5,7432,481,1.7
13,2021-02-07,Candangolândia,"-15,850394","-47,948315",1519,0.6,9297,28,1.8
14,2021-02-07,Parkway,"-15,912218","-47,958777",2081,0.8,9025,36,1.7
15,2021-02-07,Guará,"-15,819059","-47,97966",13509,5.5,9610,220,1.6
16,2021-02-07,Núcleo Bandeirante,"-15,872164","-47,968502",2327,0.9,9688,49,2.1
17,2021-02-07,Riacho Fundo I,"-15,882885","-48,016893",4678,1.9,10676,76,1.6
18,2021-02-07,Riacho Fundo II,"-15,924313","-48,037374",2523,1.0,2695,41,1.6
19,2021-02-07,SCIA (Estrutural),"-15,783705","-47,987222",1591,0.6,4326,31,1.9
20,2021-02-07,SIA,"-15,802812","-47,960215",73,0.0,2785,0,0.0
21,2021-02-07,NORTE,"-15,661909","-47,813598",21451,8.7,6042,428,2.0
22,2021-02-07,Fercal,"-15,598803","-47,86915",199,0.1,2100,2,0.0
23,2021-02-07,Planaltina,"-15,713838","-47,520359",9479,3.9,4834,206,2.2
24,2021-02-07,Sobradinho I,"-15,653501","-47,802874",10422,4.2,14644,188,1.8
25,2021-02-07,Sobradinho II,"-15,621837","-47,803434",1351,0.5,1725,32,2.4
26,2021-02-07,SUL,"-16,025131","-48,051063",21862,8.9,8009,491,2.2
27,2021-02-07,Gama,"-15,99793","-48,145463",13051,5.3,9082,288,2.2
28,2021-02-07,Santa Maria,"-16,024697","-47,990179",8811,3.6,6815,203,2.3
29,2021-02-07,OESTE,"-15,76191","-48,139419",34831,14.2,6858,901,2.6
30,2021-02-07,Brazlândia,"-15,631225","-48,131325",3695,1.5,5771,90,2.4
31,2021-02-07,Ceilândia,"-15,817297","-48,170523",31136,12.7,7015,811,2.6
32,2021-02-07,LESTE,"-15,835614","-47,715819",16241,6.6,5179,217,1.3
33,2021-02-07,Itapoã,"-15,744747","-47,764271",2392,1.0,3694,24,1.0
34,2021-02-07,Paranoá,"-15,931541","-47,525609",4585,1.9,6138,71,1.5
35,2021-02-07,São Sebastião,"-15,934012","-47,756858",6594,2.7,5685,99,1.5
36,2021-02-07,Jardim Botânico,"-15,855691","-47,809974",2670,1.1,4592,19,0.7
37,2021-02-07,População Privada de Liberdade,"-15,90473","-47,80732",1981,0.8,14754,4,0.2
38,2021-02-07,RA em Investigação,nan,nan,11266,4.6,0,0.0,
39,2021-02-07,Total DF,-15.773805,-47.807301,246084,100,8061,4212,1.7
