,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-07-18,SUDOESTE,"-15,848741","-48,067949",17728,24.7,2136,277,1.6
1,2020-07-18,Águas Claras,"-15,835755","-48,023704",3254,4.5,1906,26,0.8
2,2020-07-18,Recanto das Emas,"-15,91697","-48,101851",2343,3.3,1769,43,1.8
3,2020-07-18,Samambaia,"-15,874647","-48,101735",5426,7.6,2215,96,1.8
4,2020-07-18,Taguatinga,"-15,829303","-48,055925",5631,7.8,2704,97,1.7
5,2020-07-18,Vicente Pires,"-15,80135","-48,029207",1074,1.5,1462,15,1.4
6,2020-07-18,CENTRAL,"-15,787416","-47,904364",9696,13.5,2469,91,0.9
7,2020-07-18,Plano Piloto,"-15,79558","-47,880991",6111,8.5,2653,65,1.1
8,2020-07-18,Sudoeste/Octogonal,"-15,791981","-47,929973",1115,1.6,2017,9,0.8
9,2020-07-18,Cruzeiro,"-15,783461","-47,935849",656,0.9,2126,4,0.6
10,2020-07-18,Lago Norte,"-15,716136","-47,872314",643,0.9,1731,5,0.8
11,2020-07-18,Lago Sul,"-15,866769","-47,863069",1057,1.5,3486,7,0.7
12,2020-07-18,Varjão do Torto,"-15,709046","-47,878307",114,0.2,1291,1,0.0
13,2020-07-18,CENTRO SUL,"-15,832904","-47,964603",7946,11.1,2086,109,1.4
14,2020-07-18,Candangolândia,"-15,850394","-47,948315",542,0.8,3317,7,1.3
15,2020-07-18,Parkway,"-15,912218","-47,958777",445,0.6,1929,11,2.5
16,2020-07-18,Guará,"-15,819059","-47,97966",3017,4.2,2146,41,1.4
17,2020-07-18,Núcleo Bandeirante,"-15,872164","-47,968502",668,0.9,2781,8,1.2
18,2020-07-18,Riacho Fundo I,"-15,882885","-48,016893",1399,2.0,3192,17,1.2
19,2020-07-18,Riacho Fundo II,"-15,924313","-48,037374",1072,1.5,1145,8,0.7
20,2020-07-18,SCIA (Estrutural),"-15,783705","-47,987222",742,1.0,2017,17,2.3
21,2020-07-18,SIA,"-15,802812","-47,960215",61,0.1,2327,0,0.0
22,2020-07-18,NORTE,"-15,661909","-47,813598",6090,8.5,1715,92,1.5
23,2020-07-18,Fercal,"-15,598803","-47,86915",55,0.1,580.66,1,0.0
24,2020-07-18,Planaltina,"-15,713838","-47,520359",2455,3.4,1252,53,2.2
25,2020-07-18,Sobradinho I,"-15,653501","-47,802874",2941,4.1,4132,31,1.1
26,2020-07-18,Sobradinho II,"-15,621837","-47,803434",639,0.9,816.27,7,1.1
27,2020-07-18,SUL,"-16,025131","-48,051063",6521,9.1,2389,101,1.5
28,2020-07-18,Gama,"-15,99793","-48,145463",3903,5.4,2716,61,1.6
29,2020-07-18,Santa Maria,"-16,024697","-47,990179",2618,3.6,2025,40,1.5
30,2020-07-18,OESTE,"-15,76191","-48,139419",11373,15.9,2239,247,2.2
31,2020-07-18,Brazlândia,"-15,631225","-48,131325",1035,1.4,1616,21,2.0
32,2020-07-18,Ceilândia,"-15,817297","-48,170523",10338,14.4,2329,226,2.2
33,2020-07-18,LESTE,"-15,835614","-47,715819",7350,10.2,2344,62,0.8
34,2020-07-18,Itapoã,"-15,744747","-47,764271",1289,1.8,1990,12,0.9
35,2020-07-18,Paranoá,"-15,931541","-47,525609",2590,3.6,3467,22,0.8
36,2020-07-18,São Sebastião,"-15,934012","-47,756858",2499,3.5,2154,19,0.8
37,2020-07-18,Jardim Botânico,"-15,855691","-47,809974",972,1.4,1671,6,0.6
38,2020-07-18,População Privada de Liberdade,"-15,90473","-47,80732",1618,2.3,12051,3,0.2
39,2020-07-18,RA em Investigação,nan,nan,3412,4.8,0,0.0,
40,2020-07-18,Total DF,-15.773805,-47.807301,71734,100,2349,979,1.4
