,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-07-03,SUDOESTE,"-15,848741","-48,067949",11726,24.4,1413,166,1.4
1,2020-07-03,Águas Claras,"-15,835755","-48,023704",2013,4.2,1179,14,0.7
2,2020-07-03,Recanto das Emas,"-15,91697","-48,101851",1522,3.2,1149,30,2.0
3,2020-07-03,Samambaia,"-15,874647","-48,101735",3753,7.8,1532,56,1.5
4,2020-07-03,Taguatinga,"-15,829303","-48,055925",3746,7.8,1799,57,1.5
5,2020-07-03,Vicente Pires,"-15,80135","-48,029207",692,1.4,942.11,9,1.3
6,2020-07-03,CENTRAL,"-15,787416","-47,904364",6073,12.6,1546,57,0.9
7,2020-07-03,Plano Piloto,"-15,79558","-47,880991",3784,7.9,1643,37,1.0
8,2020-07-03,Sudoeste/Octogonal,"-15,791981","-47,929973",720,1.5,1302,8,1.1
9,2020-07-03,Cruzeiro,"-15,783461","-47,935849",402,0.8,1302,2,0.5
10,2020-07-03,Lago Norte,"-15,716136","-47,872314",441,0.9,1187,2,0.5
11,2020-07-03,Lago Sul,"-15,866769","-47,863069",650,1.4,2143,7,1.1
12,2020-07-03,Varjão do Torto,"-15,709046","-47,878307",76,0.2,860.80,1,0.0
13,2020-07-03,CENTRO SUL,"-15,832904","-47,964603",5461,11.4,1434,66,1.2
14,2020-07-03,Candangolândia,"-15,850394","-47,948315",346,0.7,2117,4,1.2
15,2020-07-03,Parkway,"-15,912218","-47,958777",298,0.6,1292,4,1.3
16,2020-07-03,Guará,"-15,819059","-47,97966",1996,4.2,1420,27,1.4
17,2020-07-03,Núcleo Bandeirante,"-15,872164","-47,968502",433,0.9,1802,8,1.8
18,2020-07-03,Riacho Fundo I,"-15,882885","-48,016893",1050,2.2,2396,9,0.9
19,2020-07-03,Riacho Fundo II,"-15,924313","-48,037374",647,1.3,691.12,2,0.3
20,2020-07-03,SCIA (Estrutural),"-15,783705","-47,987222",631,1.3,1716,12,1.9
21,2020-07-03,SIA,"-15,802812","-47,960215",60,0.1,2289,0,0.0
22,2020-07-03,NORTE,"-15,661909","-47,813598",3917,8.1,1103,56,1.4
23,2020-07-03,Fercal,"-15,598803","-47,86915",29,0.1,306.17,1,0.0
24,2020-07-03,Planaltina,"-15,713838","-47,520359",1690,3.5,861.87,32,1.9
25,2020-07-03,Sobradinho I,"-15,653501","-47,802874",1870,3.9,2627,20,1.1
26,2020-07-03,Sobradinho II,"-15,621837","-47,803434",328,0.7,418.99,3,0.9
27,2020-07-03,SUL,"-16,025131","-48,051063",4372,9.1,1601,60,1.4
28,2020-07-03,Gama,"-15,99793","-48,145463",2584,5.4,1798,35,1.4
29,2020-07-03,Santa Maria,"-16,024697","-47,990179",1788,3.7,1383,25,1.4
30,2020-07-03,OESTE,"-15,76191","-48,139419",8137,16.9,1602,143,1.8
31,2020-07-03,Brazlândia,"-15,631225","-48,131325",740,1.5,1155,14,1.9
32,2020-07-03,Ceilândia,"-15,817297","-48,170523",7397,15.4,1666,129,1.7
33,2020-07-03,LESTE,"-15,835614","-47,715819",5237,10.9,1670,40,0.8
34,2020-07-03,Itapoã,"-15,744747","-47,764271",863,1.8,1332,7,0.8
35,2020-07-03,Paranoá,"-15,931541","-47,525609",2038,4.2,2728,12,0.6
36,2020-07-03,São Sebastião,"-15,934012","-47,756858",1718,3.6,1481,14,0.8
37,2020-07-03,Jardim Botânico,"-15,855691","-47,809974",618,1.3,1062,4,0.6
38,2020-07-03,População Privada de Liberdade,"-15,90473","-47,80732",1375,2.9,10241,3,0.2
39,2020-07-03,RA em Investigação,nan,nan,1770,3.7,0,0.0,
40,2020-07-03,Total DF,-15.773805,-47.807301,48068,100,1574,588,1.2
