,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-10-19,SUDOESTE,"-15,848741","-48,067949",49987,27.7,6024,947,1.9
1,2020-10-19,Águas Claras,"-15,835755","-48,023704",10501,5.8,6154,103,1.0
2,2020-10-19,Recanto das Emas,"-15,91697","-48,101851",5528,3.1,4173,135,2.4
3,2020-10-19,Samambaia,"-15,874647","-48,101735",13126,7.3,5358,281,2.1
4,2020-10-19,Taguatinga,"-15,829303","-48,055925",17062,9.5,8195,364,2.1
5,2020-10-19,Vicente Pires,"-15,80135","-48,029207",3770,2.1,5132,64,1.7
6,2020-10-19,CENTRAL,"-15,787416","-47,904364",26983,15.0,6871,357,1.3
7,2020-10-19,Plano Piloto,"-15,79558","-47,880991",16313,9.0,7083,246,1.5
8,2020-10-19,Sudoeste/Octogonal,"-15,791981","-47,929973",3710,2.1,6713,27,0.7
9,2020-10-19,Cruzeiro,"-15,783461","-47,935849",2045,1.1,6627,24,1.2
10,2020-10-19,Lago Norte,"-15,716136","-47,872314",1924,1.1,5182,26,1.4
11,2020-10-19,Lago Sul,"-15,866769","-47,863069",2699,1.5,8901,29,1.1
12,2020-10-19,CENTRO SUL,"-15,832904","-47,964603",20402,11.3,5357,376,1.8
13,2020-10-19,Candangolândia,"-15,850394","-47,948315",1194,0.7,7308,20,1.7
14,2020-10-19,Parkway,"-15,912218","-47,958777",1287,0.7,5581,28,2.2
15,2020-10-19,Guará,"-15,819059","-47,97966",9236,5.1,6570,177,1.9
16,2020-10-19,Núcleo Bandeirante,"-15,872164","-47,968502",1708,0.9,7111,35,2.0
17,2020-10-19,Riacho Fundo I,"-15,882885","-48,016893",3454,1.9,7883,59,1.7
18,2020-10-19,Riacho Fundo II,"-15,924313","-48,037374",2199,1.2,2348,29,1.3
19,2020-10-19,SCIA (Estrutural),"-15,783705","-47,987222",1255,0.7,3413,28,2.2
20,2020-10-19,SIA,"-15,802812","-47,960215",69,0.0,2632,0,0.0
21,2020-10-19,NORTE,"-15,661909","-47,813598",15736,8.7,4432,335,2.1
22,2020-10-19,Fercal,"-15,598803","-47,86915",120,0.1,1266,1,0.0
23,2020-10-19,Planaltina,"-15,713838","-47,520359",7161,4.0,3651,164,2.3
24,2020-10-19,Sobradinho I,"-15,653501","-47,802874",7357,4.1,10337,145,2.0
25,2020-10-19,Sobradinho II,"-15,621837","-47,803434",1098,0.6,1402,25,2.3
26,2020-10-19,SUL,"-16,025131","-48,051063",16621,9.2,6089,385,2.3
27,2020-10-19,Gama,"-15,99793","-48,145463",9774,5.4,6802,210,2.1
28,2020-10-19,Santa Maria,"-16,024697","-47,990179",6847,3.8,5296,175,2.6
29,2020-10-19,OESTE,"-15,76191","-48,139419",28238,15.7,5560,703,2.5
30,2020-10-19,Brazlândia,"-15,631225","-48,131325",2792,1.5,4360,65,2.3
31,2020-10-19,Ceilândia,"-15,817297","-48,170523",25446,14.1,5733,638,2.5
32,2020-10-19,LESTE,"-15,835614","-47,715819",12917,7.2,4119,174,1.3
33,2020-10-19,Itapoã,"-15,744747","-47,764271",2036,1.1,3144,22,1.1
34,2020-10-19,Paranoá,"-15,931541","-47,525609",3976,2.2,5323,66,1.7
35,2020-10-19,São Sebastião,"-15,934012","-47,756858",5134,2.8,4426,67,1.3
36,2020-10-19,Jardim Botânico,"-15,855691","-47,809974",1771,1.0,3046,15,0.8
37,2020-10-19,População Privada de Liberdade,"-15,90473","-47,80732",1863,1.0,13876,4,0.2
38,2020-10-19,RA em Investigação,nan,nan,7567,4.2,0,0.0,
39,2020-10-19,Total DF,-15.773805,-47.807301,180314,100,5907,3277,1.8
