,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-07-24,SUDOESTE,"-15,848741","-48,067949",20300,24.9,2446,324,1.6
1,2020-07-24,Águas Claras,"-15,835755","-48,023704",3936,4.8,2306,31,0.8
2,2020-07-24,Recanto das Emas,"-15,91697","-48,101851",2599,3.2,1962,56,2.2
3,2020-07-24,Samambaia,"-15,874647","-48,101735",6039,7.4,2465,110,1.8
4,2020-07-24,Taguatinga,"-15,829303","-48,055925",6449,7.9,3097,112,1.7
5,2020-07-24,Vicente Pires,"-15,80135","-48,029207",1277,1.6,1738,15,1.2
6,2020-07-24,CENTRAL,"-15,787416","-47,904364",11490,14.1,2925,107,0.9
7,2020-07-24,Plano Piloto,"-15,79558","-47,880991",7172,8.8,3114,77,1.1
8,2020-07-24,Sudoeste/Octogonal,"-15,791981","-47,929973",1382,1.7,2501,9,0.7
9,2020-07-24,Cruzeiro,"-15,783461","-47,935849",776,1.0,2515,5,0.6
10,2020-07-24,Lago Norte,"-15,716136","-47,872314",765,0.9,2060,5,0.7
11,2020-07-24,Lago Sul,"-15,866769","-47,863069",1268,1.6,4182,8,0.6
12,2020-07-24,Varjão do Torto,"-15,709046","-47,878307",127,0.2,1438,3,0.0
13,2020-07-24,CENTRO SUL,"-15,832904","-47,964603",9071,11.1,2382,124,1.4
14,2020-07-24,Candangolândia,"-15,850394","-47,948315",602,0.7,3684,8,1.3
15,2020-07-24,Parkway,"-15,912218","-47,958777",517,0.6,2242,12,2.3
16,2020-07-24,Guará,"-15,819059","-47,97966",3576,4.4,2544,49,1.4
17,2020-07-24,Núcleo Bandeirante,"-15,872164","-47,968502",751,0.9,3126,8,1.1
18,2020-07-24,Riacho Fundo I,"-15,882885","-48,016893",1562,1.9,3564,19,1.2
19,2020-07-24,Riacho Fundo II,"-15,924313","-48,037374",1207,1.5,1289,10,0.8
20,2020-07-24,SCIA (Estrutural),"-15,783705","-47,987222",795,1.0,2162,18,2.3
21,2020-07-24,SIA,"-15,802812","-47,960215",61,0.1,2327,0,0.0
22,2020-07-24,NORTE,"-15,661909","-47,813598",6964,8.5,1961,107,1.5
23,2020-07-24,Fercal,"-15,598803","-47,86915",64,0.1,675.68,1,0.0
24,2020-07-24,Planaltina,"-15,713838","-47,520359",2868,3.5,1462,63,2.2
25,2020-07-24,Sobradinho I,"-15,653501","-47,802874",3345,4.1,4700,36,1.1
26,2020-07-24,Sobradinho II,"-15,621837","-47,803434",687,0.8,877.59,7,1.0
27,2020-07-24,SUL,"-16,025131","-48,051063",7410,9.1,2714,125,1.7
28,2020-07-24,Gama,"-15,99793","-48,145463",4445,5.4,3093,72,1.6
29,2020-07-24,Santa Maria,"-16,024697","-47,990179",2965,3.6,2293,53,1.8
30,2020-07-24,OESTE,"-15,76191","-48,139419",12716,15.6,2503,278,2.2
31,2020-07-24,Brazlândia,"-15,631225","-48,131325",1162,1.4,1814,24,2.1
32,2020-07-24,Ceilândia,"-15,817297","-48,170523",11554,14.2,2603,254,2.2
33,2020-07-24,LESTE,"-15,835614","-47,715819",7905,9.7,2521,70,0.9
34,2020-07-24,Itapoã,"-15,744747","-47,764271",1350,1.7,2085,14,1.0
35,2020-07-24,Paranoá,"-15,931541","-47,525609",2759,3.4,3693,24,0.9
36,2020-07-24,São Sebastião,"-15,934012","-47,756858",2722,3.3,2346,22,0.8
37,2020-07-24,Jardim Botânico,"-15,855691","-47,809974",1074,1.3,1847,7,0.7
38,2020-07-24,População Privada de Liberdade,"-15,90473","-47,80732",1634,2.0,12170,3,0.2
39,2020-07-24,RA em Investigação,nan,nan,4098,5.0,0,0.0,
40,2020-07-24,Total DF,-15.773805,-47.807301,81588,100,2672,1135,1.4
