,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-08-22,SUDOESTE,"-15,848741","-48,067949",34010,26.2,4099,592,1.7
1,2020-08-22,Águas Claras,"-15,835755","-48,023704",7145,5.5,4187,62,0.9
2,2020-08-22,Recanto das Emas,"-15,91697","-48,101851",3914,3.0,2955,93,2.4
3,2020-08-22,Samambaia,"-15,874647","-48,101735",9191,7.1,3752,183,2.0
4,2020-08-22,Taguatinga,"-15,829303","-48,055925",11356,8.8,5454,217,1.9
5,2020-08-22,Vicente Pires,"-15,80135","-48,029207",2404,1.9,3272,37,1.5
6,2020-08-22,CENTRAL,"-15,787416","-47,904364",19601,15.1,4991,215,1.1
7,2020-08-22,Plano Piloto,"-15,79558","-47,880991",12007,9.3,5213,155,1.3
8,2020-08-22,Sudoeste/Octogonal,"-15,791981","-47,929973",2618,2.0,4737,14,0.5
9,2020-08-22,Cruzeiro,"-15,783461","-47,935849",1351,1.0,4378,16,1.2
10,2020-08-22,Lago Norte,"-15,716136","-47,872314",1373,1.1,3698,14,1.0
11,2020-08-22,Lago Sul,"-15,866769","-47,863069",2030,1.6,6695,13,0.6
12,2020-08-22,Varjão do Torto,"-15,709046","-47,878307",222,0.2,2514,3,0.0
13,2020-08-22,CENTRO SUL,"-15,832904","-47,964603",14510,11.2,3810,228,1.6
14,2020-08-22,Candangolândia,"-15,850394","-47,948315",882,0.7,5398,15,1.7
15,2020-08-22,Parkway,"-15,912218","-47,958777",933,0.7,4046,17,1.8
16,2020-08-22,Guará,"-15,819059","-47,97966",6330,4.9,4503,104,1.6
17,2020-08-22,Núcleo Bandeirante,"-15,872164","-47,968502",1189,0.9,4950,16,1.3
18,2020-08-22,Riacho Fundo I,"-15,882885","-48,016893",2381,1.8,5434,36,1.5
19,2020-08-22,Riacho Fundo II,"-15,924313","-48,037374",1721,1.3,1838,20,1.2
20,2020-08-22,SCIA (Estrutural),"-15,783705","-47,987222",1009,0.8,2744,20,2.0
21,2020-08-22,SIA,"-15,802812","-47,960215",65,0.1,2479,0,0.0
22,2020-08-22,NORTE,"-15,661909","-47,813598",11298,8.7,3182,199,1.8
23,2020-08-22,Fercal,"-15,598803","-47,86915",101,0.1,1066,1,0.0
24,2020-08-22,Planaltina,"-15,713838","-47,520359",4949,3.8,2523,106,2.1
25,2020-08-22,Sobradinho I,"-15,653501","-47,802874",5343,4.1,7507,78,1.5
26,2020-08-22,Sobradinho II,"-15,621837","-47,803434",905,0.7,1156,14,1.5
27,2020-08-22,SUL,"-16,025131","-48,051063",11714,9.0,4291,249,2.1
28,2020-08-22,Gama,"-15,99793","-48,145463",7033,5.4,4894,145,2.1
29,2020-08-22,Santa Maria,"-16,024697","-47,990179",4681,3.6,3621,104,2.2
30,2020-08-22,OESTE,"-15,76191","-48,139419",20187,15.6,3974,467,2.3
31,2020-08-22,Brazlândia,"-15,631225","-48,131325",1939,1.5,3028,44,2.3
32,2020-08-22,Ceilândia,"-15,817297","-48,170523",18248,14.1,4111,423,2.3
33,2020-08-22,LESTE,"-15,835614","-47,715819",10433,8.1,3327,115,1.1
34,2020-08-22,Itapoã,"-15,744747","-47,764271",1687,1.3,2605,18,1.1
35,2020-08-22,Paranoá,"-15,931541","-47,525609",3399,2.6,4550,43,1.3
36,2020-08-22,São Sebastião,"-15,934012","-47,756858",3893,3.0,3356,39,1.0
37,2020-08-22,Jardim Botânico,"-15,855691","-47,809974",1454,1.1,2500,11,0.8
38,2020-08-22,População Privada de Liberdade,"-15,90473","-47,80732",1776,1.4,13228,4,0.2
39,2020-08-22,RA em Investigação,nan,nan,6054,4.7,0,0.0,
40,2020-08-22,Total DF,-15.773805,-47.807301,129583,100,4245,2065,1.6
