,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-12-24,SUDOESTE,"-15,848741","-48,067949",59188,27.4,7133,1104,1.9
1,2020-12-24,Águas Claras,"-15,835755","-48,023704",13316,6.2,7803,122,0.9
2,2020-12-24,Recanto das Emas,"-15,91697","-48,101851",6310,2.9,4764,149,2.4
3,2020-12-24,Samambaia,"-15,874647","-48,101735",14867,6.9,6069,327,2.2
4,2020-12-24,Taguatinga,"-15,829303","-48,055925",20102,9.3,9656,428,2.1
5,2020-12-24,Vicente Pires,"-15,80135","-48,029207",4593,2.1,6253,78,1.7
6,2020-12-24,CENTRAL,"-15,787416","-47,904364",35955,16.6,9155,438,1.2
7,2020-12-24,Plano Piloto,"-15,79558","-47,880991",21748,10.1,9442,293,1.3
8,2020-12-24,Sudoeste/Octogonal,"-15,791981","-47,929973",4928,2.3,8918,38,0.8
9,2020-12-24,Cruzeiro,"-15,783461","-47,935849",2656,1.2,8608,34,1.3
10,2020-12-24,Lago Norte,"-15,716136","-47,872314",2659,1.2,7161,32,1.2
11,2020-12-24,Lago Sul,"-15,866769","-47,863069",3601,1.7,11876,36,1.0
12,2020-12-24,CENTRO SUL,"-15,832904","-47,964603",24772,11.4,6505,443,1.8
13,2020-12-24,Candangolândia,"-15,850394","-47,948315",1411,0.7,8636,24,1.7
14,2020-12-24,Parkway,"-15,912218","-47,958777",1708,0.8,7407,33,1.9
15,2020-12-24,Guará,"-15,819059","-47,97966",11559,5.3,8223,208,1.8
16,2020-12-24,Núcleo Bandeirante,"-15,872164","-47,968502",2077,1.0,8647,44,2.1
17,2020-12-24,Riacho Fundo I,"-15,882885","-48,016893",4209,1.9,9606,71,1.7
18,2020-12-24,Riacho Fundo II,"-15,924313","-48,037374",2372,1.1,2533,34,1.4
19,2020-12-24,SCIA (Estrutural),"-15,783705","-47,987222",1365,0.6,3712,29,2.1
20,2020-12-24,SIA,"-15,802812","-47,960215",71,0.0,2708,0,0.0
21,2020-12-24,NORTE,"-15,661909","-47,813598",18832,8.7,5304,387,2.1
22,2020-12-24,Fercal,"-15,598803","-47,86915",149,0.1,1573,1,0.0
23,2020-12-24,Planaltina,"-15,713838","-47,520359",8345,3.9,4255,192,2.3
24,2020-12-24,Sobradinho I,"-15,653501","-47,802874",9106,4.2,12795,164,1.8
25,2020-12-24,Sobradinho II,"-15,621837","-47,803434",1232,0.6,1573,30,2.4
26,2020-12-24,SUL,"-16,025131","-48,051063",19645,9.1,7197,443,2.3
27,2020-12-24,Gama,"-15,99793","-48,145463",11708,5.4,8148,249,2.1
28,2020-12-24,Santa Maria,"-16,024697","-47,990179",7937,3.7,6139,194,2.4
29,2020-12-24,OESTE,"-15,76191","-48,139419",31936,14.8,6288,826,2.6
30,2020-12-24,Brazlândia,"-15,631225","-48,131325",3265,1.5,5099,76,2.3
31,2020-12-24,Ceilândia,"-15,817297","-48,170523",28671,13.2,6459,750,2.6
32,2020-12-24,LESTE,"-15,835614","-47,715819",14748,6.8,4703,199,1.3
33,2020-12-24,Itapoã,"-15,744747","-47,764271",2290,1.1,3536,24,1.0
34,2020-12-24,Paranoá,"-15,931541","-47,525609",4285,2.0,5737,69,1.6
35,2020-12-24,São Sebastião,"-15,934012","-47,756858",5943,2.7,5123,86,1.4
36,2020-12-24,Jardim Botânico,"-15,855691","-47,809974",2230,1.0,3835,16,0.7
37,2020-12-24,População Privada de Liberdade,"-15,90473","-47,80732",1944,0.9,14479,4,0.2
38,2020-12-24,RA em Investigação,nan,nan,9367,4.3,0,0.0,
39,2020-12-24,Total DF,-15.773805,-47.807301,216387,100,7088,3840,1.8
