,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2020-11-28,SUDOESTE,"-15,848741","-48,067949",55092,27.5,6640,1044,1.9
1,2020-11-28,Águas Claras,"-15,835755","-48,023704",11979,6.0,7020,114,1.0
2,2020-11-28,Recanto das Emas,"-15,91697","-48,101851",5977,3.0,4512,146,2.4
3,2020-11-28,Samambaia,"-15,874647","-48,101735",14119,7.1,5763,309,2.2
4,2020-11-28,Taguatinga,"-15,829303","-48,055925",18779,9.4,9020,404,2.2
5,2020-11-28,Vicente Pires,"-15,80135","-48,029207",4238,2.1,5769,71,1.7
6,2020-11-28,CENTRAL,"-15,787416","-47,904364",31648,15.8,8059,400,1.3
7,2020-11-28,Plano Piloto,"-15,79558","-47,880991",19167,9.6,8322,272,1.4
8,2020-11-28,Sudoeste/Octogonal,"-15,791981","-47,929973",4350,2.2,7872,31,0.7
9,2020-11-28,Cruzeiro,"-15,783461","-47,935849",2357,1.2,7639,31,1.3
10,2020-11-28,Lago Norte,"-15,716136","-47,872314",2295,1.1,6181,28,1.2
11,2020-11-28,Lago Sul,"-15,866769","-47,863069",3161,1.6,10425,33,1.0
12,2020-11-28,CENTRO SUL,"-15,832904","-47,964603",22903,11.4,6014,409,1.8
13,2020-11-28,Candangolândia,"-15,850394","-47,948315",1325,0.7,8109,23,1.7
14,2020-11-28,Parkway,"-15,912218","-47,958777",1507,0.8,6535,31,2.1
15,2020-11-28,Guará,"-15,819059","-47,97966",10512,5.3,7478,189,1.8
16,2020-11-28,Núcleo Bandeirante,"-15,872164","-47,968502",1923,1.0,8006,41,2.1
17,2020-11-28,Riacho Fundo I,"-15,882885","-48,016893",3947,2.0,9008,64,1.6
18,2020-11-28,Riacho Fundo II,"-15,924313","-48,037374",2286,1.1,2441,32,1.4
19,2020-11-28,SCIA (Estrutural),"-15,783705","-47,987222",1331,0.7,3619,29,2.2
20,2020-11-28,SIA,"-15,802812","-47,960215",72,0.0,2747,0,0.0
21,2020-11-28,NORTE,"-15,661909","-47,813598",17359,8.7,4889,365,2.1
22,2020-11-28,Fercal,"-15,598803","-47,86915",126,0.1,1330,1,0.0
23,2020-11-28,Planaltina,"-15,713838","-47,520359",7828,3.9,3992,178,2.3
24,2020-11-28,Sobradinho I,"-15,653501","-47,802874",8226,4.1,11559,159,1.9
25,2020-11-28,Sobradinho II,"-15,621837","-47,803434",1179,0.6,1506,27,2.3
26,2020-11-28,SUL,"-16,025131","-48,051063",18363,9.2,6727,417,2.3
27,2020-11-28,Gama,"-15,99793","-48,145463",10873,5.4,7567,232,2.1
28,2020-11-28,Santa Maria,"-16,024697","-47,990179",7490,3.7,5794,185,2.5
29,2020-11-28,OESTE,"-15,76191","-48,139419",30372,15.2,5980,782,2.6
30,2020-11-28,Brazlândia,"-15,631225","-48,131325",3036,1.5,4741,73,2.4
31,2020-11-28,Ceilândia,"-15,817297","-48,170523",27336,13.7,6159,709,2.6
32,2020-11-28,LESTE,"-15,835614","-47,715819",13997,7.0,4463,186,1.3
33,2020-11-28,Itapoã,"-15,744747","-47,764271",2240,1.1,3459,24,1.1
34,2020-11-28,Paranoá,"-15,931541","-47,525609",4152,2.1,5558,66,1.6
35,2020-11-28,São Sebastião,"-15,934012","-47,756858",5595,2.8,4823,77,1.4
36,2020-11-28,Jardim Botânico,"-15,855691","-47,809974",2010,1.0,3457,15,0.7
37,2020-11-28,População Privada de Liberdade,"-15,90473","-47,80732",1933,1.0,14397,4,0.2
38,2020-11-28,RA em Investigação,nan,nan,8379,4.2,0,0.0,
39,2020-11-28,Total DF,-15.773805,-47.807301,200046,100,6553,3603,1.8
