,dataExtracao,regiao,latitude,longitude,num,porcentagem,incidencia,obitos,porcentagem obitos
0,2021-01-14,SUDOESTE,"-15,848741","-48,067949",62542,27.2,7538,1150,1.8
1,2021-01-14,Águas Claras,"-15,835755","-48,023704",14294,6.2,8376,131,0.9
2,2021-01-14,Recanto das Emas,"-15,91697","-48,101851",6568,2.9,4958,152,2.3
3,2021-01-14,Samambaia,"-15,874647","-48,101735",15457,6.7,6310,342,2.2
4,2021-01-14,Taguatinga,"-15,829303","-48,055925",21295,9.3,10229,443,2.1
5,2021-01-14,Vicente Pires,"-15,80135","-48,029207",4928,2.1,6709,82,1.7
6,2021-01-14,CENTRAL,"-15,787416","-47,904364",39227,17.1,9989,468,1.2
7,2021-01-14,Plano Piloto,"-15,79558","-47,880991",23682,10.3,10282,310,1.3
8,2021-01-14,Sudoeste/Octogonal,"-15,791981","-47,929973",5366,2.3,9710,41,0.8
9,2021-01-14,Cruzeiro,"-15,783461","-47,935849",2860,1.2,9269,37,1.3
10,2021-01-14,Lago Norte,"-15,716136","-47,872314",2950,1.3,7945,35,1.2
11,2021-01-14,Lago Sul,"-15,866769","-47,863069",3981,1.7,13129,39,1.0
12,2021-01-14,CENTRO SUL,"-15,832904","-47,964603",26400,11.5,6932,460,1.7
13,2021-01-14,Candangolândia,"-15,850394","-47,948315",1456,0.6,8911,26,1.8
14,2021-01-14,Parkway,"-15,912218","-47,958777",1877,0.8,8140,34,1.8
15,2021-01-14,Guará,"-15,819059","-47,97966",12394,5.4,8817,214,1.7
16,2021-01-14,Núcleo Bandeirante,"-15,872164","-47,968502",2183,1.0,9088,48,2.2
17,2021-01-14,Riacho Fundo I,"-15,882885","-48,016893",4427,1.9,10103,73,1.6
18,2021-01-14,Riacho Fundo II,"-15,924313","-48,037374",2435,1.1,2601,36,1.5
19,2021-01-14,SCIA (Estrutural),"-15,783705","-47,987222",1556,0.7,4231,29,1.9
20,2021-01-14,SIA,"-15,802812","-47,960215",72,0.0,2747,0,0.0
21,2021-01-14,NORTE,"-15,661909","-47,813598",19994,8.7,5632,407,2.0
22,2021-01-14,Fercal,"-15,598803","-47,86915",174,0.1,1836,1,0.0
23,2021-01-14,Planaltina,"-15,713838","-47,520359",8838,3.9,4507,197,2.2
24,2021-01-14,Sobradinho I,"-15,653501","-47,802874",9707,4.2,13640,178,1.8
25,2021-01-14,Sobradinho II,"-15,621837","-47,803434",1275,0.6,1628,31,2.4
26,2021-01-14,SUL,"-16,025131","-48,051063",20591,9.0,7543,471,2.3
27,2021-01-14,Gama,"-15,99793","-48,145463",12283,5.4,8548,274,2.2
28,2021-01-14,Santa Maria,"-16,024697","-47,990179",8308,3.6,6426,197,2.4
29,2021-01-14,OESTE,"-15,76191","-48,139419",33268,14.5,6550,864,2.6
30,2021-01-14,Brazlândia,"-15,631225","-48,131325",3457,1.5,5399,83,2.4
31,2021-01-14,Ceilândia,"-15,817297","-48,170523",29811,13.0,6716,781,2.6
32,2021-01-14,LESTE,"-15,835614","-47,715819",15368,6.7,4901,208,1.4
33,2021-01-14,Itapoã,"-15,744747","-47,764271",2327,1.0,3593,24,1.0
34,2021-01-14,Paranoá,"-15,931541","-47,525609",4410,1.9,5904,70,1.6
35,2021-01-14,São Sebastião,"-15,934012","-47,756858",6229,2.7,5370,93,1.5
36,2021-01-14,Jardim Botânico,"-15,855691","-47,809974",2402,1.0,4131,17,0.7
37,2021-01-14,População Privada de Liberdade,"-15,90473","-47,80732",1967,0.9,14650,4,0.2
38,2021-01-14,RA em Investigação,nan,nan,10191,4.4,0,0.0,
39,2021-01-14,Total DF,-15.773805,-47.807301,229548,100,7519,4028,1.8
